1017579.10296117,-4724922.07546241,4147809.93217516
1017561.60786713,-4724927.51758117,4147808.03764413
1017552.00768248,-4724930.36891043,4147807.15071734
1017529.62158245,-4724936.30856892,4147805.88490725
1017509.04824398,-4724941.32846278,4147805.2179815
1017484.60592794,-4724946.74624389,4147805.04346628
1017471.21413193,-4724949.58352775,4147805.09611238
1017423.44470093,-4724959.02880245,4147806.04788856
1017333.17057314,-4724976.50423456,4147808.26834258
1017333.17057314,-4724976.50423456,4147808.26834258
1017122.65706177,-4725017.27554753,4147813.41611623
1017109.19234845,-4725019.94615608,4147813.67391296
1017104.39222167,-4725020.95177308,4147813.70520796
1017096.37735121,-4725022.74390975,4147813.62954353
1017024.54867203,-4725039.46744407,4147812.20103709
1016976.49485618,-4725051.25764333,4147810.56338036
1016963.35750499,-4725054.56132436,4147810.02461037
1016939.43178369,-4725060.98632052,4147808.5812378
1016912.28712167,-4725068.44906048,4147806.74736392
1016853.3073756,-4725085.59163613,4147801.7124698
1016836.88563112,-4725090.49007057,4147800.1685182
1016812.04263386,-4725098.22078866,4147797.47022515
1016772.25386558,-4725111.24170703,4147792.42483189
1016762.50153118,-4725114.50822366,4147791.10319868
1016756.18412248,-4725116.84750307,4147789.99439487
1016682.17080655,-4725144.55539062,4147776.6619871
1016665.77196383,-4725150.80468718,4147773.58310615
1016652.17227881,-4725156.0647972,4147770.94198824
1016642.02386796,-4725160.18363638,4147768.75199327
1016573.04231971,-4725189.0859861,4147752.84058785
1016444.57925148,-4725244.12355543,4147721.83240363
1016406.99621152,-4725260.74771487,4147712.16857152
1016138.50339441,-4725375.80993196,4147647.30567209
1016127.74486749,-4725380.42754682,4147644.69817062
1016059.2987733,-4725409.83341822,4147628.07615094
1016012.14554057,-4725430.46488984,4147616.20161809
1015946.80126819,-4725458.06080567,4147600.87085951
1015856.94662445,-4725496.59297264,4147579.12533141
1015856.94662445,-4725496.59297264,4147579.12533141
1015804.6042486,-4725519.02767645,4147566.46958934
1015773.90219698,-4725532.0280731,4147559.22571889
1015417.54785253,-4725685.85573671,4147471.80618615
1015380.50874836,-4725701.36867756,4147463.25616234
1014957.76093991,-4725883.33270745,4147360.08820324
1014917.38134799,-4725900.30175572,4147350.69700727
1014911.0842333,-4725902.96578604,4147349.2123445
1014875.72851434,-4725917.9859635,4147340.80534108
1014864.50474151,-4725922.5316126,4147338.38833481
1014848.9872814,-4725928.43818225,4147335.47452162
1014829.54752874,-4725935.5605453,4147332.13784401
1014807.20823677,-4725943.38496259,4147328.71115314
1014807.20823677,-4725943.38496259,4147328.71115314
1014778.35741086,-4725952.93816541,4147324.91012899
1014761.88494471,-4725958.10643718,4147323.06372216
1014761.88494471,-4725958.10643718,4147323.06372216
1014732.29705925,-4725966.7698418,4147320.44863445
1014705.91376406,-4725974.07868042,4147318.58774382
1014687.14894642,-4725979.15848163,4147317.39825721
1014680.15983031,-4725980.99311134,4147317.02015416
1014676.80329252,-4725981.83078937,4147316.887697
1014668.34109607,-4725983.82363949,4147316.68847221
1014629.60873525,-4725992.45853066,4147316.32714372
1014608.81739769,-4725996.91880266,4147316.33099228
1014598.03681616,-4725999.13256711,4147316.44494152
1014592.90255981,-4726000.11340927,4147316.58235394
1014583.76234552,-4726001.71274881,4147316.99312392
1014557.9656043,-4726005.97349797,4147318.43885251
1014545.39753669,-4726007.95437513,4147319.25061203
1014521.1218496,-4726011.50655176,4147321.12854296
1014506.64620091,-4726013.52909733,4147322.35652766
1014499.91951087,-4726014.41601697,4147322.98706229
1014495.07683405,-4726014.98635762,4147323.51815201
1014483.35318943,-4726016.19943391,4147324.9936221
1014465.24273675,-4726017.87703912,4147327.49506037
1014460.14560699,-4726018.29690066,4147328.25826084
1014429.8341066,-4726020.42197744,4147333.2174941
1014382.6940917,-4726023.54006029,4147341.14101871
1014378.06243432,-4726023.79842654,4147341.97382678
1014226.4176211,-4726030.98838279,4147370.67440653
1014215.13906419,-4726031.55397573,4147372.77386973
1014212.47360677,-4726031.70383191,4147373.25170536
1014200.15010919,-4726032.61152711,4147375.21772512
1014168.6695766,-4726035.16947155,4147379.96899957
1014156.33026635,-4726036.25310621,4147381.739582
1014137.19522224,-4726038.22646423,4147384.15365929
1014117.51027071,-4726040.39848574,4147386.47634358
1014109.28321873,-4726041.37419329,4147387.37014658
1014096.82233623,-4726043.0438417,4147388.50677044
1014071.70264422,-4726046.58788339,4147390.59622486
1014058.92761172,-4726048.46940022,4147391.56921797
1014054.21144948,-4726049.19911431,4147391.88866259
1014050.58334912,-4726049.80926569,4147392.07918064
1014041.93801727,-4726051.39922455,4147392.37916563
1014012.21376208,-4726057.10080831,4147393.14442122
1013985.48557323,-4726062.36847539,4147393.67301073
1013965.08443631,-4726066.69774788,4147393.72709667
1013952.28862932,-4726069.54142975,4147393.61572514
1013939.34741837,-4726072.67023358,4147393.21689277
1013922.92731865,-4726076.82946438,4147392.49647664
1013887.48149432,-4726086.26817123,4147390.42014591
1013868.23149952,-4726091.52776514,4147389.14116899
1013845.90130575,-4726098.08827264,4147387.13751018
1013826.16231278,-4726104.30365516,4147384.89519446
1013815.98994341,-4726107.64026346,4147383.58842476
1013806.54852128,-4726110.92495121,4147382.16291656
1013776.9424689,-4726121.46691483,4147377.41882003
1013761.11446837,-4726127.19739747,4147374.77542566
1013756.00390838,-4726129.10259592,4147373.85972746
1013739.71227526,-4726135.51425286,4147370.55777227
1013725.98118997,-4726141.07592996,4147367.59617838
1013689.18121557,-4726156.58073393,4147358.98039658
1013683.94110734,-4726158.83904233,4147357.69634938
1013591.13228877,-4726199.72534012,4147333.94678739
1013566.6814373,-4726210.58005108,4147327.59542584
1013561.3488706,-4726212.94849596,4147326.20896137
1013342.24002631,-4726310.1892678,4147269.31915625
1012767.5806053,-4726564.31254669,4147121.07612447
1012762.24810067,-4726566.67068649,4147119.7000209
1012699.63042921,-4726594.36113206,4147103.54067228
1012387.43427038,-4726733.18014748,4147022.09453157
1012352.91059844,-4726748.65875071,4147012.94173643
1012347.59149937,-4726751.04353878,4147011.53154233
1012311.60592662,-4726767.10493109,4147002.07298138
1012296.41251379,-4726773.59438845,4146998.4097457
1012277.33955366,-4726781.48608459,4146994.09951283
1012252.71418848,-4726791.20906914,4146989.06205754
1012235.67095093,-4726797.78820759,4146985.74552355
1012157.28021148,-4726826.31670217,4146972.45140052
1012129.18501385,-4726836.11872941,4146968.16481076
1012118.02011683,-4726839.90613986,4146966.58340884
1012064.84140483,-4726856.83485726,4146960.30836347
1012028.59327048,-4726868.08917308,4146956.35311402
1012021.19331356,-4726870.31220429,4146955.6299748
1011997.62409279,-4726877.0412946,4146953.72447266
1011982.34141556,-4726881.26962699,4146952.64159684
1011934.55089275,-4726893.67360492,4146950.18161331
1011914.00661914,-4726898.73702677,4146949.42829666
1011867.47920846,-4726909.54049733,4146948.47346755
1011846.1497746,-4726914.31017612,4146948.24267894
1011776.17193791,-4726928.99770367,4146948.57264259
1011776.17193791,-4726928.99770367,4146948.57264259
1011604.8532293,-4726965.15221296,4146949.15255153
1011294.02874205,-4727030.82062242,4146950.10318903
1011288.16200995,-4727032.06581606,4146950.1144239
1011108.61570458,-4727070.13548095,4146950.4975909
1011025.38147936,-4727087.42642766,4146951.07717639
1010991.23234592,-4727094.15599052,4146951.72720468
1010979.28957174,-4727096.42510332,4146952.0500043
1010967.77084715,-4727098.4447493,4146952.55254616
1010948.22643251,-4727101.68790245,4146953.61313953
1010937.70793069,-4727103.33833394,4146954.29144201
1010929.99031391,-4727104.42508723,4146954.92973334
1010900.59180502,-4727108.091946,4146957.89645274
1010876.0323195,-4727110.88034979,4146960.68592922
1010868.11495866,-4727111.68783267,4146961.68867609
1010851.38136306,-4727113.17737008,4146964.053782
1010836.0041711,-4727114.40773545,4146966.38385661
1010829.09346207,-4727114.88164736,4146967.52048651
1010816.26244992,-4727115.56472259,4146969.85368317
1010788.12128184,-4727116.76747371,4146975.30518982
1010765.6897325,-4727117.40724704,4146980.01162238
1010755.69533233,-4727117.59026224,4146982.22406981
1010745.23120093,-4727117.59269609,4146984.75467879
1010632.97432612,-4727117.05221273,4147012.54226965
1010375.06923796,-4727116.34527166,4147075.76534874
1010370.17082472,-4727116.3305816,4147076.96741664
1010323.0813536,-4727116.14503882,4147088.57302117
1010057.12112775,-4727114.50226207,4147154.78410356
1009992.51603991,-4727114.18364233,4147170.7738267
1009962.70004391,-4727113.65626703,4147178.58352221
1009947.15080306,-4727113.27437434,4147182.77723115
1009936.19929403,-4727112.83693023,4147185.92161699
1009922.04836548,-4727112.08891894,4147190.19150419
1009914.32827831,-4727111.57687896,4147192.63863729
1009909.07982614,-4727111.11707856,4147194.42875562
1009897.4923882,-4727109.89575009,4147198.6143683
1009884.9681211,-4727108.40929164,4147203.32672451
1009873.57879143,-4727106.80263964,4147207.90060541
1009863.09767006,-4727105.14272389,4147212.31508277
1009856.56441143,-4727103.92661449,4147215.27217665
1009837.69441832,-4727100.02657787,4147224.25185407
1009820.55495577,-4727096.19972972,4147232.73000974
1009813.08337815,-4727094.4178229,4147236.55455127
1009809.71365398,-4727093.54733888,4147238.35510398
1009801.22929184,-4727091.10792662,4147243.16898721
1009781.46925446,-4727085.00891828,4147254.85323504
1009770.32185254,-4727081.37257733,4147261.66622716
1009766.36341256,-4727080.00036868,4147264.17715233
1009758.00684633,-4727076.85876072,4147269.75501074
1009749.81699494,-4727073.61781142,4147275.40499519
1009745.00728328,-4727071.61744893,4147278.83294063
1009741.95199331,-4727070.25918883,4147281.10961753
1009738.1843549,-4727068.46076373,4147284.05690577
1009729.43704518,-4727064.05711657,4147291.15800626
1009716.47961376,-4727057.25887765,4147301.98828787
1009703.17135241,-4727049.95500309,4147313.47578951
1009692.8589106,-4727044.09659027,4147322.60225442
1009689.39388511,-4727042.0388098,4147325.76990739
1009681.04060226,-4727036.80418385,4147333.71631199
1009599.45000159,-4726984.51113332,4147412.64837341
1009585.31817908,-4726975.72171948,4147426.01599196
1009578.8963429,-4726971.86840449,4147431.93111503
1009572.84560919,-4726968.45556048,4147437.25782863
1009558.05219339,-4726960.71295768,4147449.60011704
1009558.05219339,-4726960.71295768,4147449.60011704
1009536.30123938,-4726949.65976222,4147467.37240026
1009527.94429696,-4726945.68159358,4147473.89657758
1009501.31011524,-4726933.82749951,4147493.75586627
1009490.17296073,-4726929.09529578,4147501.80570859
1009478.27254231,-4726924.42978969,4147509.96452383
1009472.02153446,-4726922.08172533,4147514.13396614
1009466.62055409,-4726920.33221542,4147517.4202851
1009428.11641907,-4726908.07506323,4147540.60477529
1009419.18545575,-4726905.29457393,4147545.91150799
1009412.51038298,-4726903.29289988,4147549.79119784
1009404.38334527,-4726900.99219098,4147554.36040053
1009399.59578212,-4726899.67435408,4147557.00962527
1009382.22013394,-4726895.3574522,4147566.09697925
1009364.416436,-4726891.26363722,4147575.03516577
1009341.2776885,-4726886.60827441,4147585.89857958
1009341.2776885,-4726886.60827441,4147585.89857958
1009318.55720695,-4726882.7879673,4147595.71541257
1009308.16771885,-4726881.28413282,4147599.92915568
1009288.2683559,-4726878.73662693,4147607.6230154
1009270.34111114,-4726876.71819017,4147614.24116389
1009262.28508101,-4726875.92703081,4147617.08398452
1009237.4943929,-4726874.34672964,4147624.86492354
1009216.35573288,-4726873.33004945,4147631.12499234
1009208.83712627,-4726873.0852562,4147633.21930461
1009190.19306874,-4726872.82947997,4147638.01493883
1009181.4686162,-4726872.82594418,4147640.12752717
1009151.19010563,-4726873.47587571,4147646.70955918
1009133.22804968,-4726874.06608661,4147650.38242307
1009125.44369282,-4726874.46804955,4147651.8086585
1009082.19335107,-4726877.51492496,4147658.81168173
1009076.8334012,-4726877.96210455,4147659.6007522
1008949.68979383,-4726889.52994703,4147677.22920281
1008936.64615491,-4726890.59269247,4147679.17784449
1008898.51322692,-4726892.6014056,4147686.11762866
1008889.09344693,-4726892.95203654,4147687.99666088
1008881.15363904,-4726893.02647817,4147689.83074435
1008867.68510952,-4726892.92335745,4147693.20159986
1008863.39578942,-4726892.81856151,4147694.3565601
1008823.76244215,-4726890.65133666,4147706.38535552
1008817.78074365,-4726890.21906595,4147708.31984167
1008807.2786394,-4726889.1843675,4147712.02836828
1008794.55663709,-4726887.73255259,4147716.74534655
1008787.22420401,-4726886.73247022,4147719.6488718
1008774.59395697,-4726884.79536399,4147724.8929647
1008766.10970537,-4726883.37420156,4147728.55137012
1008759.99378389,-4726882.19700782,4147731.36144236
1008743.03007078,-4726878.5342911,4147739.60568514
1008729.01696616,-4726875.11857835,4147746.85745109
1008712.0885406,-4726870.70817085,4147755.93938699
1008704.21592436,-4726868.54589962,4147760.28881213
1008700.41246141,-4726867.43003605,4147762.47073815
1008694.48224072,-4726865.51908835,4147766.06642941
1008684.58631202,-4726862.11949014,4147772.30519503
1008677.10207079,-4726859.40927099,4147777.18100019
1008671.98203496,-4726857.40018454,4147780.69202865
1008656.17339954,-4726850.71559424,4147792.07747917
1008643.12419813,-4726844.81692452,4147801.90665377
1008635.14350474,-4726841.02602469,4147808.12555357
1008632.0533924,-4726839.4542461,4147810.65116053
1008609.66913334,-4726826.79268078,4147830.39033279
1008601.90497748,-4726822.18074982,4147837.48618127
1008595.88730938,-4726818.39295242,4147843.2272803
1008574.06120293,-4726803.82458197,4147864.98963293
1008574.06120293,-4726803.82458197,4147864.98963293
1008525.52419726,-4726769.53513998,4147915.52572014
1008488.84444597,-4726740.77419199,4147956.93909567
1008445.66864292,-4726708.04642004,4148004.41025982
1008438.46808923,-4726702.60333456,4148012.31004142
1008405.74342467,-4726678.09592919,4148047.95173177
1008392.25056418,-4726668.33947111,4148062.25288601
1008386.95076119,-4726664.66267455,4148067.6942519
1008379.47246502,-4726659.82829527,4148074.97185439
1008361.73506395,-4726648.95896561,4148091.55729202
1008348.54068073,-4726641.48339363,4148103.20441316
1008348.54068073,-4726641.48339363,4148103.20441316
1008275.45434631,-4726606.51714701,4148160.42689519
1008263.95755657,-4726601.46390398,4148168.92198947
1008251.4329685,-4726596.44892481,4148177.62186441
1008246.63148182,-4726594.66135957,4148180.80427818
1008228.4405409,-4726588.72789915,4148191.91161662
1008208.00875135,-4726582.50386323,4148203.88869726
1008199.47485272,-4726580.04596023,4148208.73079423
1008182.42840243,-4726575.51732004,4148217.97156867
1008175.9502002,-4726573.92411603,4148221.33866444
1008149.75305743,-4726568.20667063,4148234.13381168
1008133.13670267,-4726564.85107057,4148241.94285849
1008124.122829,-4726563.2885669,4148245.88721315
1008091.59983174,-4726558.00798896,4148259.71450199
1008087.05754021,-4726557.36053292,4148261.54373463
1008081.60973622,-4726556.73639265,4148263.56515135
1008066.35311452,-4726555.27864198,4148268.8977069
1008054.69567523,-4726554.29656357,4148272.82307959
1008010.49918576,-4726551.35991094,4148286.81456137
1007997.56679213,-4726550.66880073,4148290.71818009
1007976.61330495,-4726550.05263708,4148296.47290438
1007941.59633995,-4726549.92521384,4148305.06862309
1007889.1428909,-4726550.3876206,4148317.2045877
1007744.82165182,-4726551.38917067,4148350.89847864
1007266.73914485,-4726554.03876041,4148463.23239499
1007250.99966003,-4726554.1372469,4148466.91694314
1007239.32651934,-4726554.18601172,4148469.67701179
1007199.4812606,-4726554.3293284,4148479.12419396
1007178.45888271,-4726554.72310892,4148483.74829524
1007153.45908709,-4726555.43108857,4148488.9758603
1007110.29900838,-4726557.35909209,4148497.20175996
1007099.41123954,-4726557.96888327,4148499.13711132
1007090.15468358,-4726558.67635715,4148500.56854239
1007070.95843517,-4726560.39288515,4148503.25476345
1007063.20276334,-4726561.17122599,4148504.24402324
1007041.17034444,-4726563.74669397,4148506.64190928
1007012.93185433,-4726567.34292192,4148509.38085505
1007000.47432656,-4726569.07194806,4148510.42778111
1006992.62861333,-4726570.31580536,4148510.9117851
1006953.96831946,-4726577.05571609,4148512.60536793
1006935.29494358,-4726580.49664981,4148513.21334793
1006927.84805642,-4726581.98223251,4148513.32750611
1006907.46133137,-4726586.46093313,4148513.17397885
1006880.50945848,-4726592.88479717,4148512.40172634
1006844.64737161,-4726602.07837978,4148510.64278388
1006830.05395151,-4726605.99950502,4148509.72324971
1006824.09044974,-4726607.72515387,4148509.20792229
1006793.51622219,-4726617.22330089,4148505.82907101
1006772.84700098,-4726623.89921455,4148503.25629938
1006753.89389603,-4726630.40707931,4148500.4599224
1006741.53859853,-4726634.79431336,4148498.47302935
1006710.17545931,-4726646.72947659,4148492.525605
1006689.99046024,-4726654.78179431,4148488.27791688
1006666.85818679,-4726664.51489496,4148482.83829119
1006648.12254732,-4726672.73159592,4148478.05496974
1006636.99354497,-4726677.88132579,4148474.90918315
1006617.98095596,-4726686.95646721,4148469.22090086
1006605.80688626,-4726693.0282953,4148465.28330292
1006588.51113747,-4726701.93718054,4148459.36920695
1006559.39182156,-4726717.8266161,4148448.40429185
1006539.91834834,-4726728.7896763,4148440.68991788
1006531.8249281,-4726733.47432027,4148437.3385283
1006525.22438413,-4726737.47157897,4148434.4052926
1006491.62586916,-4726758.34702753,4148418.87612197
1006233.23043911,-4726919.6170899,4148298.61269039
1006226.06124697,-4726923.98394287,4148295.3973885
1006201.33507288,-4726938.19626612,4148285.26847364
1006172.76090139,-4726955.08763933,4148273.0340949
1006165.86488603,-4726959.02332626,4148270.24084187
1006110.53979197,-4726989.55135735,4148249.01576392
1006071.39232548,-4727010.232027,4148235.03855414
1006021.26791475,-4727036.08712807,4148217.84817355
1005737.34550489,-4727183.0744334,4148119.85460746
1005730.71828776,-4727186.56459136,4148117.49990738
1005694.22088401,-4727206.34213278,4148103.90184221
1005620.38270501,-4727247.85820175,4148074.68760413
1005597.19346381,-4727261.33702295,4148065.01368995
1005587.22203395,-4727267.26608711,4148060.70311034
1005552.80775483,-4727288.62556626,4148044.81084698
1005523.94409656,-4727307.00865401,4148030.95095626
1005491.30629652,-4727328.20470094,4148014.81512378
1005154.5894557,-4727548.41837302,4147846.57838552
1005106.2402646,-4727579.25897096,4147823.30047397
1005090.3468134,-4727589.29333283,4147815.7656283
1005085.92773468,-4727591.98752264,4147813.77905696
1005054.68332365,-4727610.34080842,4147800.52059181
1005012.80932322,-4727635.67393111,4147781.91776391
1005008.17810144,-4727638.40712097,4147779.93796792
1004966.42885911,-4727662.13112918,4147763.12619316
1004930.65040403,-4727681.80701961,4147749.46009845
1004878.00764311,-4727709.69431146,4147730.55504967
1004436.50216494,-4727940.95969524,4147574.93196585
1004379.99374234,-4727969.64126718,4147556.04864062
1004332.33786998,-4727993.36803157,4147540.64540205
1004281.69241024,-4728017.75996581,4147525.20728957
1004214.40524477,-4728048.89073105,4147506.14013497
1004007.41801863,-4728143.0350298,4147449.31121746
1003998.80309572,-4728146.98406219,4147446.91092316
1003923.08558082,-4728183.42105066,4147423.85613256
1003918.34925265,-4728185.76407117,4147422.34169709
1003875.31078156,-4728207.94405093,4147407.57290334
1003834.8451097,-4728229.43886264,4147392.96084062
1003792.6939155,-4728252.72712258,4147376.72249329
1003751.33672362,-4728276.26231105,4147360.0130167
1003713.42419137,-4728298.67107883,4147343.7504699
1003697.93160938,-4728308.06685146,4147336.83452824
1003665.53056169,-4728328.09808569,4147321.93883192
1003656.13283064,-4728334.05172639,4147317.45561351
1003597.51322598,-4728372.16018809,4147288.3895817
1003585.60330417,-4728380.1496829,4147282.20438874
1003234.55359933,-4728616.69235724,4147098.6788606
1003167.23904214,-4728661.8622066,4147063.69422941
1003053.26976009,-4728738.62239137,4147004.13658366
1003021.26224325,-4728760.0495165,4146987.55701683
1003010.99080212,-4728767.12680824,4146982.0085646
1002966.69204873,-4728798.87242533,4146956.69381994
1002957.90721554,-4728805.24567625,4146951.58544064
1002919.61963795,-4728833.37368474,4146928.92323711
1002913.4037022,-4728838.08195575,4146925.08346351
1002874.93052861,-4728868.22780364,4146900.17945518
1002838.39826518,-4728897.69930562,4146875.57234142
1002831.50162822,-4728903.34791807,4146870.83069199
1002777.58981471,-4728949.64763826,4146831.33538433
1002768.51673535,-4728957.60948833,4146824.49597927
1002714.67868317,-4729006.89541186,4146781.59842002
1002559.00008917,-4729153.75704686,4146652.62243809
1002550.09720973,-4729161.95268481,4146645.47615429
1002514.18403777,-4729194.07452121,4146617.71148473
1002506.15817588,-4729200.8646462,4146611.9466069
1002488.35827972,-4729215.00264456,4146600.20470368
1002472.42780052,-4729227.23699659,4146590.17031632
1002463.51832805,-4729233.91659589,4146584.7426667
1002459.06317975,-4729237.13489,4146582.16657818
1002448.47389716,-4729244.48145347,4146576.38666293
1002438.06903758,-4729251.49454953,4146570.9401944
1002430.90769362,-4729256.11140592,4146567.42948536
1002412.26658698,-4729267.71440674,4146558.76082911
1002395.99576637,-4729277.41932598,4146551.67321047
1002385.26282036,-4729283.64043414,4146547.20254736
1002371.56354693,-4729291.20279102,4146541.92460866
1002360.34942495,-4729297.21603868,4146537.8048762
1002350.89240266,-4729302.05779215,4146534.59039253
1002334.66145594,-4729310.11205281,4146529.36289001
1002325.05384155,-4729314.70578874,4146526.46546742
1002310.83400995,-4729321.30077316,4146522.40818913
1002302.54569707,-4729325.04407522,4146520.15739777
1002297.05856962,-4729327.42549285,4146518.77692045
1002284.69014702,-4729332.55359557,4146515.93685852
1002268.84501778,-4729338.91813473,4146512.53070809
1002255.95706318,-4729343.87192097,4146510.01276747
1002240.83338114,-4729349.50388116,4146507.26323277
1002234.66911276,-4729351.7168574,4146506.2360613
1002225.9607874,-4729354.66693856,4146504.98458462
1002206.32820629,-4729361.01766901,4146502.50311056
1002189.79574175,-4729366.028908,4146500.79482035
1002176.15070638,-4729370.00079054,4146499.57078421
1002157.17731368,-4729375.16288289,4146498.27744885
1002142.78695402,-4729378.91802975,4146497.47777174
1002121.21266781,-4729384.1424447,4146496.73803965
1002109.84581413,-4729386.70181992,4146496.56714945
1002087.24014135,-4729391.42968375,4146496.63738739
1002045.04304285,-4729398.72181556,4146498.50516033
1002037.57167775,-4729399.8796975,4146498.98678862
1002022.2854905,-4729401.9418462,4146500.31977761
1002012.69598027,-4729403.03866668,4146501.37897237
1001984.55531695,-4729405.61124054,4146505.21903973
1001984.55531695,-4729405.61124054,4146505.21903973
1001960.15301691,-4729407.48161603,4146508.95717404
1001950.96706044,-4729407.99170908,4146510.58408867
1001936.18835848,-4729408.60950584,4146513.43131196
1001919.15916879,-4729409.15655656,4146516.89877549
1001912.22103676,-4729409.29390121,4146518.4083982
1001861.50452084,-4729409.43775333,4146530.41755784
1001814.68513419,-4729409.05073167,4146542.09225928
1001814.68513419,-4729409.05073167,4146542.09225928
1001646.14891726,-4729407.75522813,4146584.00253634
1001625.51151059,-4729407.7761453,4146588.93057098
1001588.36966318,-4729408.17606157,4146597.38902927
1001588.36966319,-4729408.17606157,4146597.38902927
1001546.04408491,-4729408.48237011,4146607.19685758
1001520.55589135,-4729408.98624907,4146612.7409741
1001508.0209721,-4729409.35104965,4146615.33492632
1001501.47134905,-4729409.63715631,4146616.5820902
1001485.10191992,-4729410.6130472,4146619.40357882
1001464.38885445,-4729412.06061008,4146622.73266444
1001435.53589036,-4729414.57552287,4146626.80511597
1001402.66264122,-4729417.89232541,4146630.93328698
1001402.66264122,-4729417.89232541,4146630.93328698
1001380.17233698,-4729421.51654739,4146632.22231094
1001362.30391065,-4729424.79731941,4146632.79165439
1001351.64831408,-4729426.89097447,4146632.97568961
1001333.79662283,-4729430.80772078,4146632.82038967
1001323.40691663,-4729433.23701768,4146632.56031924
1001304.86116988,-4729437.931965,4146631.68973249
1001279.14581038,-4729445.16711945,4146629.66086669
1001260.29625301,-4729450.84804563,4146627.74590429
1001251.57363603,-4729453.66537046,4146626.64619161
1001233.81964298,-4729459.71587421,4146624.04962823
1001216.47004448,-4729465.9823698,4146621.11128786
1001205.63314758,-4729470.03515574,4146619.11886517
1001200.78242354,-4729471.94160002,4146618.12237507
1001180.24399504,-4729480.3034841,4146613.57472395
1001152.8289549,-4729491.66150028,4146607.28170635
1000982.22610711,-4729565.43428158,4146564.6121303
1000922.38159173,-4729590.17205826,4146550.93439974
1000922.38159173,-4729590.17205825,4146550.93439974
1000857.68904736,-4729618.0838538,4146534.82185792
1000815.36299839,-4729636.23203051,4146524.40793707
1000613.57075952,-4729723.30468381,4146474.12834907
1000574.4191408,-4729741.31603804,4146463.10548156
1000569.14017991,-4729743.74455806,4146461.6192119
1000514.02473788,-4729769.03168617,4146446.17826686
1000505.65356959,-4729772.74394622,4146443.97849559
1000452.78974877,-4729795.49397702,4146430.87150735
1000344.21732333,-4729842.5421359,4146403.58264622
1000338.36970091,-4729845.10624202,4146402.0786499
1000309.73231377,-4729858.12964465,4146394.18468988
1000286.59370072,-4729868.78330397,4146387.65794049
1000278.76628777,-4729872.45243951,4146385.37615913
1000275.63580181,-4729873.97404148,4146384.40219895
1000265.45770785,-4729879.10929366,4146381.0224301
1000250.61389191,-4729886.77222786,4146375.89653645
1000239.87679651,-4729892.43613736,4146372.05161224
1000235.66703988,-4729894.73058094,4146370.4605212
1000227.33005733,-4729899.47386575,4146367.08359766
1000216.58290618,-4729905.77939998,4146362.51397299
