40.8392419999279,-77.8317594999448,0
40.838374999928,-77.8325191999448,0
40.8379817744906,-77.8328883521485,0
40.8378377809052,-77.8330178719613,0
40.8368648999282,-77.8338836999449,0
40.8367900438193,-77.8339495021618,0
40.8361981513717,-77.8344621424958,0
40.836153055132,-77.8345012610328,0
40.834647467317,-77.8358115687666,0
40.8344018999285,-77.8360264999451,0
40.8344018999285,-77.8360264999451,0
40.8339214999286,-77.8364452999452,0
40.8331868815563,-77.8370924857143,0
40.8324553999288,-77.8377158999453,0
40.8324553999288,-77.8377158999453,0
40.8320417999288,-77.8380813999453,0
40.830778399929,-77.8392118999454,0
40.8302967888652,-77.8396172326539,0
40.8302512593636,-77.8396554683299,0
40.8300336999291,-77.8398396999455,0
40.8292340629359,-77.8405408595413,0
40.8287624342015,-77.8409483486308,0
40.8283446216465,-77.8413156176221,0
40.828132395907,-77.8415093557946,0
40.8280379490863,-77.8415978441282,0
40.8279210198677,-77.8417123009119,0
40.8278163931404,-77.8418174550693,0
40.8277553033451,-77.8418806191974,0
40.8276924610061,-77.8419487977143,0
40.8276501667514,-77.8419969876062,0
40.8273304999294,-77.8423757999457,0
40.8273304999294,-77.8423757999457,0
40.8271311184929,-77.8426588114828,0
40.8270611999295,-77.8427618999457,0
40.8269550306017,-77.8429299029155,0
40.8269036898026,-77.8430151179079,0
40.8267995215253,-77.8431978732998,0
40.8267290730558,-77.8433308498971,0
40.8266326718224,-77.8435214458503,0
40.8265528617849,-77.8436860696472,0
40.826519329583,-77.8437594487864,0
40.8264442046106,-77.8439339053942,0
40.8264113425419,-77.8440141687804,0
40.8263483063623,-77.8441802241163,0
40.8262988552387,-77.8443169176852,0
40.8262163999297,-77.8445669999459,0
40.8261387561609,-77.8448254667028,0
40.8260828036637,-77.8450278689282,0
40.8260563159877,-77.8451301640323,0
40.8260367840762,-77.8452136585319,0
40.8259978511896,-77.8453922653376,0
40.8259729569219,-77.8455136860176,0
40.8259521946693,-77.84562679677,0
40.825918396709,-77.8458298948541,0
40.8259007820079,-77.8459521419818,0
40.8258723999299,-77.846175699946,0
40.8258498545648,-77.8463920292095,0
40.82583929993,-77.846510399946,0
40.8258242364986,-77.8467846515796,0
40.82581629993,-77.8470355999461,0
40.8258142231593,-77.8473323781024,0
40.8258148496598,-77.8474946539091,0
40.8258261760135,-77.8480718169024,0
40.8258525999303,-77.8491615999463,0
40.8258525999303,-77.8491615999463,0
40.8259138596683,-77.8517029570864,0
40.8259169275125,-77.8518656624199,0
40.8259172999307,-77.8519237999465,0
40.8259163995054,-77.8520211553587,0
40.8258993999308,-77.8528952999466,0
40.825879911422,-77.8534816093778,0
40.8258734999309,-77.8536420999467,0
40.8258563234567,-77.8539354035066,0
40.825834499931,-77.8542685999467,0
40.8257745835567,-77.8549948796749,0
40.8257562101956,-77.8551974104793,0
40.8257240999312,-77.8555045999468,0
40.8256640587136,-77.8559981911208,0
40.8256483310154,-77.8561193586826,0
