2381.78316614101,5091.15350740466,-354.220133451927
2317.74082570066,4994.85214925614,-354.120246316584
2286.61990699269,4951.17448192202,-354.074891467106
2275.70101868674,4935.18051907042,-354.058566216219
2202.70838488936,4827.11927135902,-353.950077954204
2197.16094752164,4818.80479601143,-353.941864878282
2153.94280286953,4753.06200067261,-353.877693796415
2150.64488065037,4748.05307131837,-353.872842721439
2040.17551334168,4580.82519263563,-353.714009166294
2022.05458487849,4553.54978976607,-353.688668408446
2022.05458487849,4553.54978976607,-353.688668408446
1986.74507178026,4500.19147516075,-353.639625128891
1932.17886128038,4418.59715915016,-353.565699062784
1879.61643525045,4337.35210210908,-353.494112922565
1879.61643525045,4337.35210210908,-353.494112922565
1848.79877790077,4291.41378883808,-353.453968880926
1753.47620245698,4151.08921370099,-353.333992691423
1719.29883063205,4097.59798709543,-353.290028248274
1716.07480203533,4092.54115960407,-353.285906635416
1700.54030130401,4068.37746505833,-353.266255486339
1641.41654941941,3979.56394439421,-353.194619752311
1607.05543536068,3927.18175289715,-353.153335116359
1576.08525175374,3880.77676436295,-353.117145237599
1559.747812902,3857.20551202696,-353.098801770393
1552.28572802454,3846.71556931586,-353.090633348197
1542.63361101487,3833.72849427926,-353.080456544172
1533.76588817024,3822.10779327057,-353.071329779491
1528.43915978489,3815.32263462587,-353.06598064755
1522.68947843314,3808.34277185677,-353.060425807502
1518.62543765301,3803.64513574683,-353.056648263342
1486.67825570974,3768.13946766428,-353.028006150931
1486.67825570974,3768.13946766428,-353.028006150931
1462.80937832223,3745.99329063273,-353.009418201889
1454.11491766072,3738.22708157732,-353.002865369555
1439.94537289785,3726.43414784683,-352.992737607776
1432.75818071245,3720.73132854111,-352.987783971031
1417.34408455171,3709.16041523262,-352.977589149112
1406.12832659597,3701.33493402598,-352.970553133504
1390.05259352273,3690.62648662858,-352.960814029344
1376.16736180588,3681.76094276871,-352.952671109658
1369.97812880557,3678.03602488585,-352.949186290015
1355.2633023477,3669.69064585236,-352.941228457292
1348.49331081444,3666.0400582948,-352.937691149754
1334.48688843663,3659.03731682772,-352.930718489084
1322.95700167969,3653.54367216559,-352.925163083265
1301.86275664214,3644.3832237879,-352.915575352337
1280.06108522618,3635.75703735156,-352.906233926181
1262.98832961661,3629.54054834406,-352.89928606112
1254.35962827559,3626.59760976129,-352.895907605856
1247.31673380548,3624.42738979963,-352.893291772253
1232.25089770964,3620.10134725995,-352.887904664667
1222.00878508422,3617.33512672162,-352.884363684553
1212.4675827747,3615.02789767936,-352.881234106507
1195.33562466382,3611.27182832357,-352.875872067788
1185.02364043454,3609.31404745333,-352.872839702032
1166.1656420921,3606.15920598428,-352.867580004581
1147.91731309634,3603.65267722395,-352.86285424252
1137.93218288518,3602.47903682552,-352.86040292098
1114.79759397354,3600.80271246307,-352.855374360595
1093.62865476167,3599.91819263754,-352.851214230623
1068.59358511184,3599.6839075681,-352.84684424427
1054.90459040979,3599.75151611543,-352.844606991719
1006.21709160532,3601.00253121091,-352.837459362363
914.286691907025,3603.92498836017,-352.825293363584
914.286691907025,3603.92498836017,-352.825293363584
699.906713057535,3610.70452588504,-352.802047944484
686.181483727255,3611.04392579458,-352.8007513168
681.277221442175,3611.08482976477,-352.800249552662
673.064701900921,3610.9840853163,-352.799321696353
599.325373884711,3609.08993220478,-352.790902311178
549.866709731065,3606.9218815493,-352.785223635384
536.328385760738,3606.20888819949,-352.783668353049
511.586539601863,3604.29967934642,-352.780556946242
483.479500292228,3601.87427504221,-352.776994102487
422.213635418213,3595.21677994904,-352.768885196533
405.128989729906,3593.17545323441,-352.76662559758
379.215786156188,3589.60821786154,-352.763021049784
337.578513853107,3582.93859210171,-352.756925473258
327.357322106352,3581.19156365612,-352.755409906544
320.689238672099,3579.72596183906,-352.754246906315
242.504107751879,3562.10392479873,-352.740910012379
225.157763826165,3558.03457572464,-352.737998095684
210.756006126005,3554.5438647531,-352.735555603566
199.96835112261,3551.64944727118,-352.733592445358
